Host tax id	Host name	Host refseq id
887316	Campylobacter coli 2553	
887317	Campylobacter coli 2680	
887318	Campylobacter coli 2685	
887319	Campylobacter coli 2688	
887320	Campylobacter coli 2692	
887321	Campylobacter coli 2698	
887300	Campylobacter coli 317/04	
887301	Campylobacter coli 37/05	
887283	Campylobacter coli 59-2	
887284	Campylobacter coli 67-8	
887281	Campylobacter coli 7--1	
887288	Campylobacter coli 80352	
887287	Campylobacter coli 84-2	
887289	Campylobacter coli 86119	
887286	Campylobacter coli 90-3	
1273173	Campylobacter coli CVM N29710	
1242865	Campylobacter coli CVM N29716	
887312	Campylobacter coli H56	
887309	Campylobacter coli H6	
887310	Campylobacter coli H8	
887311	Campylobacter coli H9	
1437818	Campylobacter coli IPSID-1	
864566	Campylobacter coli JV20	
1412896	Campylobacter coli K3	
1412897	Campylobacter coli K7	
887303	Campylobacter coli LMG 23336	
887304	Campylobacter coli LMG 23341	
887305	Campylobacter coli LMG 23342	
887306	Campylobacter coli LMG 23344	
887307	Campylobacter coli LMG 9853	
887302	Campylobacter coli LMG 9854	
887308	Campylobacter coli LMG 9860	
1183378	Campylobacter coli RM1875	
306254	Campylobacter coli RM2228	
1183379	Campylobacter coli RM4661	
1183380	Campylobacter coli RM5611	
887313	Campylobacter coli Z156	
887314	Campylobacter coli Z163	
1365653	Campylobacter jejuni 10186	
1327986	Campylobacter jejuni 10227	
1365654	Campylobacter jejuni 20176	
1324967	Campylobacter jejuni 255	
1365655	Campylobacter jejuni 30286	
1365656	Campylobacter jejuni 30318	
1310162	Campylobacter jejuni BJ-CJD101	
1365657	Campylobacter jejuni Cj1	
1365659	Campylobacter jejuni Cj2	
1365660	Campylobacter jejuni Cj3	
1367443	Campylobacter jejuni Cj5	
1316923	Campylobacter jejuni g113	
1365661	Campylobacter jejuni K1	
1365662	Campylobacter jejuni K5	
1293289	Campylobacter jejuni NCCP No. 15742	
195099	Campylobacter jejuni RM1221	
32022	Campylobacter jejuni subsp. jejuni	
32022	Campylobacter jejuni subsp. jejuni	
32022	Campylobacter jejuni subsp. jejuni	
32022	Campylobacter jejuni subsp. jejuni	
32022	Campylobacter jejuni subsp. jejuni	
32022	Campylobacter jejuni subsp. jejuni	
1357994	Campylobacter jejuni subsp. jejuni 00-2425	
1201032	Campylobacter jejuni subsp. jejuni PT14	
1381117	Campylobacter jejuni X	
306263	Campylobacter lari RM2100	
205	Campylobacter sp.	
205	Campylobacter sp.	
1244528	Campylobacter sp. 03-427	
537021	Candidatus Liberibacter asiaticus str. psy62	
335992	Candidatus Pelagibacter ubique HTCC1062	
335992	Candidatus Pelagibacter ubique HTCC1062	
335992	Candidatus Pelagibacter ubique HTCC1062	
335992	Candidatus Pelagibacter ubique HTCC1062	
488538	Candidatus Puniceispirillum marinum IMCC1322	
1387197	Candidatus Schmidhempelia bombi Bimp	
1387197	Candidatus Schmidhempelia bombi Bimp	
190650	Caulobacter crescentus CB15	
78	Caulobacter sp.	
1397108	Celeribacter marinus	
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348583	Cellulophaga baltica 13	
1348583	Cellulophaga baltica 13	NZ_ATLH00000000.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	
1348584	Cellulophaga baltica 18	
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348584	Cellulophaga baltica 18	NZ_CP009976.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348582	Cellulophaga baltica 4	NZ_ATLG00000000.1
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
1348585	Cellulophaga baltica NN016038	 NZ_CP009887.1 
192170	Cellulophaga sp. MM#3	
192170	Cellulophaga sp. MM#3	
83555	Chlamydia abortus	
115711	Chlamydophila pneumoniae AR39	
67825	Citrobacter rodentium	
67825	Citrobacter rodentium	
67825	Citrobacter rodentium	
1896336	Citrobacter sp.	
1676276	Citrobacter sp. TM1552	
33013	Clavibacter michiganensis subsp. michiganensis	
36828	Clostridium botulinum C	
592027	Clostridium botulinum D str. 1873	
1496	Clostridium difficile	
1496	Clostridium difficile	
1496	Clostridium difficile	
1496	Clostridium difficile	
1496	Clostridium difficile	
997827	Clostridium difficile 002-P50-2011	
997827	Clostridium difficile 002-P50-2011	
997828	Clostridium difficile 050-P50-2011	
699033	Clostridium difficile 2007855	
699033	Clostridium difficile 2007855	
699033	Clostridium difficile 2007855	
699033	Clostridium difficile 2007855	
699033	Clostridium difficile 2007855	
1440056	Clostridium difficile 5.3	
1440056	Clostridium difficile 5.3	
1151314	Clostridium difficile 6042	
1151314	Clostridium difficile 6042	
1151316	Clostridium difficile 6057	
1151316	Clostridium difficile 6057	
272563	Clostridium difficile 630	
272563	Clostridium difficile 630	
272563	Clostridium difficile 630	
272563	Clostridium difficile 630	
691158	Clostridium difficile 6407	
691159	Clostridium difficile 6466	
691159	Clostridium difficile 6466	
691159	Clostridium difficile 6466	
691159	Clostridium difficile 6466	
691159	Clostridium difficile 6466	
691159	Clostridium difficile 6466	
691159	Clostridium difficile 6466	
691160	Clostridium difficile 6503	
691160	Clostridium difficile 6503	
691160	Clostridium difficile 6503	
691161	Clostridium difficile 6534	
691161	Clostridium difficile 6534	
691161	Clostridium difficile 6534	
691161	Clostridium difficile 6534	
1151308	Clostridium difficile 655	
1151308	Clostridium difficile 655	
1002369	Clostridium difficile 70-100-2010	
1002369	Clostridium difficile 70-100-2010	
1002369	Clostridium difficile 70-100-2010	
1002369	Clostridium difficile 70-100-2010	
1151309	Clostridium difficile 824	
1151309	Clostridium difficile 824	
1151309	Clostridium difficile 824	
1151309	Clostridium difficile 824	
1151309	Clostridium difficile 824	
1151310	Clostridium difficile 840	
1151310	Clostridium difficile 840	
1151310	Clostridium difficile 840	
1151310	Clostridium difficile 840	
1151312	Clostridium difficile 842	
1151312	Clostridium difficile 842	
1151312	Clostridium difficile 842	
1151312	Clostridium difficile 842	
499175	Clostridium difficile ATCC 43255	
499175	Clostridium difficile ATCC 43255	
499175	Clostridium difficile ATCC 43255	
499175	Clostridium difficile ATCC 43255	
699034	Clostridium difficile BI1	
699034	Clostridium difficile BI1	
699034	Clostridium difficile BI1	
699034	Clostridium difficile BI1	
699034	Clostridium difficile BI1	
1215063	Clostridium difficile CD002	
1215063	Clostridium difficile CD002	
1215063	Clostridium difficile CD002	
1215063	Clostridium difficile CD002	
1151280	Clostridium difficile CD104	
1151280	Clostridium difficile CD104	
1151280	Clostridium difficile CD104	
1151280	Clostridium difficile CD104	
1151281	Clostridium difficile CD109	
1151281	Clostridium difficile CD109	
1151281	Clostridium difficile CD109	
1151281	Clostridium difficile CD109	
1151282	Clostridium difficile CD111	
1151282	Clostridium difficile CD111	
1151282	Clostridium difficile CD111	
1151282	Clostridium difficile CD111	
1151283	Clostridium difficile CD113	
1151283	Clostridium difficile CD113	
1151283	Clostridium difficile CD113	
1151283	Clostridium difficile CD113	
1151283	Clostridium difficile CD113	
1151284	Clostridium difficile CD127	
1151284	Clostridium difficile CD127	
1151284	Clostridium difficile CD127	
1151284	Clostridium difficile CD127	
1151255	Clostridium difficile CD13	
1151255	Clostridium difficile CD13	
1151255	Clostridium difficile CD13	
1151255	Clostridium difficile CD13	
1151255	Clostridium difficile CD13	
1151255	Clostridium difficile CD13	
1151286	Clostridium difficile CD131	
1151286	Clostridium difficile CD131	
1151287	Clostridium difficile CD132	
1151287	Clostridium difficile CD132	
1151287	Clostridium difficile CD132	
1151288	Clostridium difficile CD133	
1151288	Clostridium difficile CD133	
1151289	Clostridium difficile CD144	
1151289	Clostridium difficile CD144	
1151289	Clostridium difficile CD144	
1151289	Clostridium difficile CD144	
1151290	Clostridium difficile CD149	
1151290	Clostridium difficile CD149	
1151291	Clostridium difficile CD159	
1151291	Clostridium difficile CD159	
1151291	Clostridium difficile CD159	
1151292	Clostridium difficile CD160	
1151293	Clostridium difficile CD165	
1151293	Clostridium difficile CD165	
1151293	Clostridium difficile CD165	
1151294	Clostridium difficile CD166	
1151294	Clostridium difficile CD166	
1151295	Clostridium difficile CD169	
1151295	Clostridium difficile CD169	
1151295	Clostridium difficile CD169	
1151256	Clostridium difficile CD17	
1151256	Clostridium difficile CD17	
1151256	Clostridium difficile CD17	
1151256	Clostridium difficile CD17	
1151256	Clostridium difficile CD17	
1151256	Clostridium difficile CD17	
1151296	Clostridium difficile CD170	
1151296	Clostridium difficile CD170	
1151297	Clostridium difficile CD175	
1151298	Clostridium difficile CD178	
1151298	Clostridium difficile CD178	
1151298	Clostridium difficile CD178	
1151257	Clostridium difficile CD18	
1151257	Clostridium difficile CD18	
645462	Clostridium difficile CD196	
645462	Clostridium difficile CD196	
645462	Clostridium difficile CD196	
645462	Clostridium difficile CD196	
645462	Clostridium difficile CD196	
645462	Clostridium difficile CD196	
645462	Clostridium difficile CD196	
1151300	Clostridium difficile CD200	
1151300	Clostridium difficile CD200	
1151301	Clostridium difficile CD201	
1151301	Clostridium difficile CD201	
1151301	Clostridium difficile CD201	
1151301	Clostridium difficile CD201	
1151301	Clostridium difficile CD201	
1151303	Clostridium difficile CD206	
1151303	Clostridium difficile CD206	
1151303	Clostridium difficile CD206	
1151303	Clostridium difficile CD206	
1151303	Clostridium difficile CD206	
1151258	Clostridium difficile CD21	
1151258	Clostridium difficile CD21	
1151258	Clostridium difficile CD21	
1151258	Clostridium difficile CD21	
1151258	Clostridium difficile CD21	
1151304	Clostridium difficile CD211	
1151304	Clostridium difficile CD211	
1151305	Clostridium difficile CD212	
1151305	Clostridium difficile CD212	
1151305	Clostridium difficile CD212	
1151305	Clostridium difficile CD212	
1151305	Clostridium difficile CD212	
1151259	Clostridium difficile CD22	
1151252	Clostridium difficile CD3	
1151252	Clostridium difficile CD3	
1151260	Clostridium difficile CD34	
1151260	Clostridium difficile CD34	
1125976	Clostridium difficile CD37	
1125976	Clostridium difficile CD37	
1151261	Clostridium difficile CD38	
1151261	Clostridium difficile CD38	
1151261	Clostridium difficile CD38	
1151261	Clostridium difficile CD38	
1151261	Clostridium difficile CD38	
1151262	Clostridium difficile CD39	
1151262	Clostridium difficile CD39	
1151262	Clostridium difficile CD39	
1151262	Clostridium difficile CD39	
1151264	Clostridium difficile CD41	
1151264	Clostridium difficile CD41	
1151264	Clostridium difficile CD41	
1151264	Clostridium difficile CD41	
1151264	Clostridium difficile CD41	
1151265	Clostridium difficile CD42	
1151265	Clostridium difficile CD42	
1151265	Clostridium difficile CD42	
1151266	Clostridium difficile CD43	
1151266	Clostridium difficile CD43	
1151267	Clostridium difficile CD44	
1151267	Clostridium difficile CD44	
1151267	Clostridium difficile CD44	
1151267	Clostridium difficile CD44	
1151267	Clostridium difficile CD44	
1151268	Clostridium difficile CD45	
1151268	Clostridium difficile CD45	
1151268	Clostridium difficile CD45	
1151269	Clostridium difficile CD46	
1151269	Clostridium difficile CD46	
1151269	Clostridium difficile CD46	
1151269	Clostridium difficile CD46	
1151269	Clostridium difficile CD46	
1151269	Clostridium difficile CD46	
1151271	Clostridium difficile CD49	
1151271	Clostridium difficile CD49	
1151271	Clostridium difficile CD49	
1151271	Clostridium difficile CD49	
1151272	Clostridium difficile CD51	
1151272	Clostridium difficile CD51	
1151273	Clostridium difficile CD68	
1151273	Clostridium difficile CD68	
1151274	Clostridium difficile CD69	
1151274	Clostridium difficile CD69	
1151275	Clostridium difficile CD70	
1151275	Clostridium difficile CD70	
1151275	Clostridium difficile CD70	
1151275	Clostridium difficile CD70	
1151253	Clostridium difficile CD8	
1151253	Clostridium difficile CD8	
1151253	Clostridium difficile CD8	
1151253	Clostridium difficile CD8	
1151276	Clostridium difficile CD86	
1151276	Clostridium difficile CD86	
1151277	Clostridium difficile CD88	
1151277	Clostridium difficile CD88	
1151277	Clostridium difficile CD88	
1151277	Clostridium difficile CD88	
1151277	Clostridium difficile CD88	
1151254	Clostridium difficile CD9	
1151254	Clostridium difficile CD9	
1151254	Clostridium difficile CD9	
1151254	Clostridium difficile CD9	
1151278	Clostridium difficile CD90	
1151278	Clostridium difficile CD90	
1151278	Clostridium difficile CD90	
1151278	Clostridium difficile CD90	
699036	Clostridium difficile CF5	
699036	Clostridium difficile CF5	
499176	Clostridium difficile CIP 107932	
499176	Clostridium difficile CIP 107932	
499176	Clostridium difficile CIP 107932	
499176	Clostridium difficile CIP 107932	
499176	Clostridium difficile CIP 107932	
1151317	Clostridium difficile DA00044	
1151317	Clostridium difficile DA00044	
1151317	Clostridium difficile DA00044	
1151318	Clostridium difficile DA00062	
1151318	Clostridium difficile DA00062	
1151318	Clostridium difficile DA00062	
1151318	Clostridium difficile DA00062	
1151319	Clostridium difficile DA00065	
1151320	Clostridium difficile DA00114	
1151320	Clostridium difficile DA00114	
1151320	Clostridium difficile DA00114	
1151320	Clostridium difficile DA00114	
1151321	Clostridium difficile DA00126	
1151321	Clostridium difficile DA00126	
1151323	Clostridium difficile DA00129	
1151323	Clostridium difficile DA00129	
1151324	Clostridium difficile DA00130	
1151324	Clostridium difficile DA00130	
1151324	Clostridium difficile DA00130	
1151324	Clostridium difficile DA00130	
1151325	Clostridium difficile DA00131	
1151325	Clostridium difficile DA00131	
1151325	Clostridium difficile DA00131	
1151325	Clostridium difficile DA00131	
1151326	Clostridium difficile DA00132	
1151326	Clostridium difficile DA00132	
1151327	Clostridium difficile DA00134	
1151327	Clostridium difficile DA00134	
1151327	Clostridium difficile DA00134	
1151328	Clostridium difficile DA00141	
1151328	Clostridium difficile DA00141	
1151328	Clostridium difficile DA00141	
1151329	Clostridium difficile DA00142	
1151329	Clostridium difficile DA00142	
1151330	Clostridium difficile DA00145	
1151330	Clostridium difficile DA00145	
1151330	Clostridium difficile DA00145	
1151331	Clostridium difficile DA00149	
1151331	Clostridium difficile DA00149	
1151331	Clostridium difficile DA00149	
1151331	Clostridium difficile DA00149	
1151332	Clostridium difficile DA00154	
1151332	Clostridium difficile DA00154	
1151332	Clostridium difficile DA00154	
1151333	Clostridium difficile DA00160	
1151333	Clostridium difficile DA00160	
1151333	Clostridium difficile DA00160	
1151334	Clostridium difficile DA00165	
1151334	Clostridium difficile DA00165	
1151336	Clostridium difficile DA00174	
1151336	Clostridium difficile DA00174	
1151336	Clostridium difficile DA00174	
1151336	Clostridium difficile DA00174	
1151337	Clostridium difficile DA00183	
1151337	Clostridium difficile DA00183	
1151337	Clostridium difficile DA00183	
1151338	Clostridium difficile DA00189	
1151338	Clostridium difficile DA00189	
1151338	Clostridium difficile DA00189	
1151338	Clostridium difficile DA00189	
1151339	Clostridium difficile DA00191	
1151339	Clostridium difficile DA00191	
1151340	Clostridium difficile DA00193	
1151340	Clostridium difficile DA00193	
1151340	Clostridium difficile DA00193	
1151341	Clostridium difficile DA00195	
1151341	Clostridium difficile DA00195	
1151342	Clostridium difficile DA00196	
1151342	Clostridium difficile DA00196	
1151342	Clostridium difficile DA00196	
1151342	Clostridium difficile DA00196	
1151343	Clostridium difficile DA00197	
1151343	Clostridium difficile DA00197	
1151344	Clostridium difficile DA00203	
1151344	Clostridium difficile DA00203	
1151344	Clostridium difficile DA00203	
1151345	Clostridium difficile DA00210	
1151345	Clostridium difficile DA00210	
1151345	Clostridium difficile DA00210	
1151345	Clostridium difficile DA00210	
1151346	Clostridium difficile DA00211	
1151346	Clostridium difficile DA00211	
1151346	Clostridium difficile DA00211	
1151347	Clostridium difficile DA00212	
1151348	Clostridium difficile DA00215	
1151348	Clostridium difficile DA00215	
1151348	Clostridium difficile DA00215	
1151349	Clostridium difficile DA00216	
1151349	Clostridium difficile DA00216	
1151349	Clostridium difficile DA00216	
1151349	Clostridium difficile DA00216	
1151350	Clostridium difficile DA00232	
1151350	Clostridium difficile DA00232	
1151350	Clostridium difficile DA00232	
1151350	Clostridium difficile DA00232	
1151352	Clostridium difficile DA00244	
1151352	Clostridium difficile DA00244	
1151352	Clostridium difficile DA00244	
1151352	Clostridium difficile DA00244	
1151352	Clostridium difficile DA00244	
1151352	Clostridium difficile DA00244	
1151353	Clostridium difficile DA00245	
1151353	Clostridium difficile DA00245	
1151353	Clostridium difficile DA00245	
1151353	Clostridium difficile DA00245	
1151354	Clostridium difficile DA00246	
1151354	Clostridium difficile DA00246	
1151355	Clostridium difficile DA00256	
1151355	Clostridium difficile DA00256	
1151355	Clostridium difficile DA00256	
1151355	Clostridium difficile DA00256	
1151356	Clostridium difficile DA00261	
1151356	Clostridium difficile DA00261	
1151356	Clostridium difficile DA00261	
1151358	Clostridium difficile DA00275	
1151358	Clostridium difficile DA00275	
1151358	Clostridium difficile DA00275	
1151360	Clostridium difficile DA00306	
1151360	Clostridium difficile DA00306	
1151360	Clostridium difficile DA00306	
1151360	Clostridium difficile DA00306	
1151360	Clostridium difficile DA00306	
1151362	Clostridium difficile DA00310	
1151362	Clostridium difficile DA00310	
1151362	Clostridium difficile DA00310	
1151363	Clostridium difficile DA00313	
1151363	Clostridium difficile DA00313	
1151363	Clostridium difficile DA00313	
1151363	Clostridium difficile DA00313	
1215065	Clostridium difficile E16	
1215065	Clostridium difficile E16	
1215065	Clostridium difficile E16	
1215065	Clostridium difficile E16	
1215071	Clostridium difficile E19	
1215071	Clostridium difficile E19	
1215072	Clostridium difficile E24	
1215072	Clostridium difficile E24	
1215072	Clostridium difficile E24	
1215072	Clostridium difficile E24	
1151364	Clostridium difficile F152	
1151364	Clostridium difficile F152	
1232192	Clostridium difficile F200	
1232192	Clostridium difficile F200	
1151366	Clostridium difficile F249	
1151366	Clostridium difficile F249	
1151366	Clostridium difficile F249	
1151367	Clostridium difficile F253	
1151367	Clostridium difficile F253	
1151367	Clostridium difficile F253	
1151367	Clostridium difficile F253	
1151367	Clostridium difficile F253	
1151368	Clostridium difficile F314	
1151368	Clostridium difficile F314	
1232193	Clostridium difficile F480	
1232193	Clostridium difficile F480	
1151372	Clostridium difficile F501	
1151372	Clostridium difficile F501	
1151372	Clostridium difficile F501	
1232194	Clostridium difficile F525	
1232194	Clostridium difficile F525	
1232195	Clostridium difficile F548	
1232195	Clostridium difficile F548	
1232196	Clostridium difficile F601	
1232196	Clostridium difficile F601	
1232197	Clostridium difficile F665	
1232197	Clostridium difficile F665	
1232197	Clostridium difficile F665	
699035	Clostridium difficile M120	
699035	Clostridium difficile M120	
699035	Clostridium difficile M120	
699035	Clostridium difficile M120	
699035	Clostridium difficile M120	
699035	Clostridium difficile M120	
699035	Clostridium difficile M120	
699037	Clostridium difficile M68	
525258	Clostridium difficile NAP07	
525258	Clostridium difficile NAP07	
525258	Clostridium difficile NAP07	
525258	Clostridium difficile NAP07	
525258	Clostridium difficile NAP07	
525258	Clostridium difficile NAP07	
525258	Clostridium difficile NAP07	
525259	Clostridium difficile NAP08	
525259	Clostridium difficile NAP08	
525259	Clostridium difficile NAP08	
525259	Clostridium difficile NAP08	
525259	Clostridium difficile NAP08	
525259	Clostridium difficile NAP08	
525259	Clostridium difficile NAP08	
1151401	Clostridium difficile P11	
1151401	Clostridium difficile P11	
1151402	Clostridium difficile P13	
1151402	Clostridium difficile P13	
1151402	Clostridium difficile P13	
1151403	Clostridium difficile P15	
1151403	Clostridium difficile P15	
1151404	Clostridium difficile P19	
1151404	Clostridium difficile P19	
1151404	Clostridium difficile P19	
1151394	Clostridium difficile P2	
1151394	Clostridium difficile P2	
1151394	Clostridium difficile P2	
1151405	Clostridium difficile P20	
1151405	Clostridium difficile P20	
1151405	Clostridium difficile P20	
1151406	Clostridium difficile P21	
1151406	Clostridium difficile P21	
1151406	Clostridium difficile P21	
1151406	Clostridium difficile P21	
1151407	Clostridium difficile P23	
1151407	Clostridium difficile P23	
1151407	Clostridium difficile P23	
1151407	Clostridium difficile P23	
1151407	Clostridium difficile P23	
1151408	Clostridium difficile P24	
1151408	Clostridium difficile P24	
1151408	Clostridium difficile P24	
1151408	Clostridium difficile P24	
1151408	Clostridium difficile P24	
1151408	Clostridium difficile P24	
1151409	Clostridium difficile P25	
1151409	Clostridium difficile P25	
1151409	Clostridium difficile P25	
1151409	Clostridium difficile P25	
1151409	Clostridium difficile P25	
1151409	Clostridium difficile P25	
1151411	Clostridium difficile P29	
1151411	Clostridium difficile P29	
1151395	Clostridium difficile P3	
1151395	Clostridium difficile P3	
1151395	Clostridium difficile P3	
1151395	Clostridium difficile P3	
1151412	Clostridium difficile P30	
1151412	Clostridium difficile P30	
1151412	Clostridium difficile P30	
1151412	Clostridium difficile P30	
1151412	Clostridium difficile P30	
1151413	Clostridium difficile P31	
1151413	Clostridium difficile P31	
1151413	Clostridium difficile P31	
1151413	Clostridium difficile P31	
1151413	Clostridium difficile P31	
1151414	Clostridium difficile P32	
1151414	Clostridium difficile P32	
1151414	Clostridium difficile P32	
1151414	Clostridium difficile P32	
1151414	Clostridium difficile P32	
1151414	Clostridium difficile P32	
1151415	Clostridium difficile P33	
1151415	Clostridium difficile P33	
1151415	Clostridium difficile P33	
1151415	Clostridium difficile P33	
1151418	Clostridium difficile P36	
1151418	Clostridium difficile P36	
1151419	Clostridium difficile P37	
1151419	Clostridium difficile P37	
1151419	Clostridium difficile P37	
1151419	Clostridium difficile P37	
1151416	Clostridium difficile P38	
1151416	Clostridium difficile P38	
1151416	Clostridium difficile P38	
1151416	Clostridium difficile P38	
1151417	Clostridium difficile P41	
1151417	Clostridium difficile P41	
1151420	Clostridium difficile P42	
1151420	Clostridium difficile P42	
1151420	Clostridium difficile P42	
1151420	Clostridium difficile P42	
1151420	Clostridium difficile P42	
1151421	Clostridium difficile P45	
1151421	Clostridium difficile P45	
1151421	Clostridium difficile P45	
1151421	Clostridium difficile P45	
1151421	Clostridium difficile P45	
1151422	Clostridium difficile P46	
1151422	Clostridium difficile P46	
1151422	Clostridium difficile P46	
1151423	Clostridium difficile P48	
1151423	Clostridium difficile P48	
1151423	Clostridium difficile P48	
1151424	Clostridium difficile P49	
1151424	Clostridium difficile P49	
1151424	Clostridium difficile P49	
1151424	Clostridium difficile P49	
1151396	Clostridium difficile P5	
1151396	Clostridium difficile P5	
1151396	Clostridium difficile P5	
1151396	Clostridium difficile P5	
1151425	Clostridium difficile P50	
1151425	Clostridium difficile P50	
1151425	Clostridium difficile P50	
1151425	Clostridium difficile P50	
1151426	Clostridium difficile P51	
1151426	Clostridium difficile P51	
1151426	Clostridium difficile P51	
1151426	Clostridium difficile P51	
1151426	Clostridium difficile P51	
1151427	Clostridium difficile P53	
1151427	Clostridium difficile P53	
1151427	Clostridium difficile P53	
1151427	Clostridium difficile P53	
1151428	Clostridium difficile P59	
1151428	Clostridium difficile P59	
1151428	Clostridium difficile P59	
1151428	Clostridium difficile P59	
1151428	Clostridium difficile P59	
1151428	Clostridium difficile P59	
1151429	Clostridium difficile P61	
1151429	Clostridium difficile P61	
1151429	Clostridium difficile P61	
1151431	Clostridium difficile P64	
1151431	Clostridium difficile P64	
1151431	Clostridium difficile P64	
1151431	Clostridium difficile P64	
1151432	Clostridium difficile P68	
1151432	Clostridium difficile P68	
1151432	Clostridium difficile P68	
1151433	Clostridium difficile P69	
1151433	Clostridium difficile P69	
1151398	Clostridium difficile P7	
1151398	Clostridium difficile P7	
1151398	Clostridium difficile P7	
1151398	Clostridium difficile P7	
1151434	Clostridium difficile P70	
1151434	Clostridium difficile P70	
1151434	Clostridium difficile P70	
1151434	Clostridium difficile P70	
1151436	Clostridium difficile P71	
1151435	Clostridium difficile P72	
1151435	Clostridium difficile P72	
1151435	Clostridium difficile P72	
1151435	Clostridium difficile P72	
1151437	Clostridium difficile P73	
1151437	Clostridium difficile P73	
1151437	Clostridium difficile P73	
1151437	Clostridium difficile P73	
1151438	Clostridium difficile P74	
1151439	Clostridium difficile P75	
1151439	Clostridium difficile P75	
1151439	Clostridium difficile P75	
1151439	Clostridium difficile P75	
1151440	Clostridium difficile P77	
1151440	Clostridium difficile P77	
1151440	Clostridium difficile P77	
1151430	Clostridium difficile P78	
1151430	Clostridium difficile P78	
1151430	Clostridium difficile P78	
1151430	Clostridium difficile P78	
1151399	Clostridium difficile P8	
1151399	Clostridium difficile P8	
1151400	Clostridium difficile P9	
1151400	Clostridium difficile P9	
499174	Clostridium difficile QCD-23m63	
499174	Clostridium difficile QCD-23m63	
499174	Clostridium difficile QCD-23m63	
499174	Clostridium difficile QCD-23m63	
499174	Clostridium difficile QCD-23m63	
499174	Clostridium difficile QCD-23m63	
499174	Clostridium difficile QCD-23m63	
367459	Clostridium difficile QCD-32g58	
367459	Clostridium difficile QCD-32g58	
367459	Clostridium difficile QCD-32g58	
367459	Clostridium difficile QCD-32g58	
367459	Clostridium difficile QCD-32g58	
479834	Clostridium difficile QCD-37x79	
479834	Clostridium difficile QCD-37x79	
479834	Clostridium difficile QCD-37x79	
479834	Clostridium difficile QCD-37x79	
479834	Clostridium difficile QCD-37x79	
455631	Clostridium difficile QCD-66c26	
455631	Clostridium difficile QCD-66c26	
455631	Clostridium difficile QCD-66c26	
455631	Clostridium difficile QCD-66c26	
455631	Clostridium difficile QCD-66c26	
479832	Clostridium difficile QCD-76w55	
479832	Clostridium difficile QCD-76w55	
479832	Clostridium difficile QCD-76w55	
479832	Clostridium difficile QCD-76w55	
479832	Clostridium difficile QCD-76w55	
479833	Clostridium difficile QCD-97b34	
479833	Clostridium difficile QCD-97b34	
479833	Clostridium difficile QCD-97b34	
